Type,Country,IP/Domain,Count
IP,Brazil,45.165.33.120 (ASN: 268656),1
IP,Brazil,45.228.130.120 (ASN: 267064),1
IP,Brazil,177.86.95.248 (ASN: 262773),1
IP,Brazil,45.183.254.9 (ASN: 269301),1
IP,Brazil,170.82.199.226 (ASN: 263297),1
IP,Brazil,132.255.195.49 (ASN: 264511),1
IP,Brazil,45.237.251.235 (ASN: 268297),1
IP,Brazil,179.127.172.59 (ASN: 28343),2
IP,Brazil,186.232.156.101 (ASN: 263059),1
IP,Brazil,45.177.157.19 (ASN: 268992),1
IP,Brazil,143.0.126.204 (ASN: 264000),2
IP,Brazil,170.80.245.211 (ASN: 266381),1
IP,Brazil,45.71.250.219 (ASN: 267640),1
IP,Brazil,186.235.253.134 (ASN: 263285),1
IP,Brazil,201.33.73.54 (ASN: 28649),1
IP,Brazil,45.230.179.74 (ASN: 267173),1
IP,Brazil,170.254.242.115 (ASN: 265384),1
IP,Brazil,181.233.81.22 (ASN: 267059),1
IP,Brazil,201.182.152.47 (ASN: 267519),1
IP,Brazil,190.109.98.122 (ASN: 271222),1
IP,Brazil,45.236.17.6 (ASN: 268211),1
IP,Brazil,187.85.115.164 (ASN: 28614),1
IP,Brazil,186.194.2.32 (ASN: 270878),1
IP,Brazil,138.94.188.35 (ASN: 28343),1
IP,Brazil,191.7.84.180 (ASN: 52901),1
IP,Brazil,177.75.240.145 (ASN: 262601),1
IP,Brazil,131.161.190.231 (ASN: 264392),3
IP,Brazil,191.7.84.49 (ASN: 52901),3
IP,Brazil,168.196.160.178 (ASN: 265465),2
IP,Brazil,179.191.43.191 (ASN: 270657),2
IP,Brazil,201.71.221.232 (ASN: 271115),1
IP,Brazil,192.140.107.230 (ASN: 266262),1
IP,Brazil,179.124.15.87 (ASN: 61916),1
IP,Brazil,201.140.211.38 (ASN: 262895),1
IP,Brazil,170.239.203.229 (ASN: 266362),1
IP,Brazil,170.84.99.239 (ASN: 264992),1
IP,Brazil,45.228.110.82 (ASN: 267059),1
IP,Brazil,45.191.121.249 (ASN: 269681),1
IP,Brazil,45.181.53.153 (ASN: 269172),1
IP,Brazil,177.67.240.53 (ASN: 262535),1
IP,Brazil,201.71.221.76 (ASN: 271115),1
IP,Brazil,45.175.14.49 (ASN: 268874),1
IP,Brazil,168.228.214.173 (ASN: 264930),1
IP,Brazil,45.228.130.138 (ASN: 267064),1
IP,Brazil,138.204.131.212 (ASN: 263887),1
IP,Brazil,170.254.99.79 (ASN: 265102),1
IP,Brazil,201.49.181.162 (ASN: 271466),1
IP,Brazil,177.71.57.230 (ASN: 262560),1
IP,Brazil,45.71.251.45 (ASN: 267640),1
IP,Brazil,191.36.159.189 (ASN: 263333),1
IP,Brazil,177.46.123.182 (ASN: 28135),1
IP,Brazil,131.221.149.166 (ASN: 264433),1
IP,Brazil,170.82.166.102 (ASN: 52670),1
IP,Brazil,131.161.190.239 (ASN: 264392),1
IP,Brazil,179.43.35.168 (ASN: 263124),1
IP,Brazil,177.75.240.29 (ASN: 262601),1
IP,Brazil,189.51.109.112 (ASN: 263349),1
IP,Brazil,170.84.99.255 (ASN: 264992),1
IP,Brazil,168.0.10.124 (ASN: 265217),2
IP,Brazil,189.36.140.255 (ASN: 270601),1
IP,Brazil,187.120.213.224 (ASN: 270623),1
IP,Brazil,143.255.111.211 (ASN: 265144),1
IP,Brazil,168.196.79.52 (ASN: 265455),1
IP,Brazil,187.87.85.31 (ASN: 262520),1
IP,Brazil,45.226.18.106 (ASN: 262907),1
IP,Brazil,168.196.138.240 (ASN: 264367),1
IP,Brazil,201.182.152.13 (ASN: 267519),1
IP,Brazil,45.183.254.162 (ASN: 269301),1
IP,Brazil,177.87.163.122 (ASN: 262304),1
IP,Brazil,170.239.203.204 (ASN: 266362),1
IP,Brazil,45.70.163.65 (ASN: 267575),1
IP,Brazil,45.5.234.12 (ASN: 271271),1
IP,Brazil,187.61.98.170 (ASN: 53153),1
IP,Brazil,179.124.15.40 (ASN: 61916),1
IP,Brazil,170.254.99.4 (ASN: 265102),1
IP,Brazil,189.90.38.6 (ASN: 28191),1
IP,Brazil,191.6.92.87 (ASN: 28343),1
IP,Brazil,45.71.248.110 (ASN: 267640),1
IP,Brazil,200.110.103.20 (ASN: 270260),1
IP,Brazil,177.21.230.50 (ASN: 11835),1
IP,Brazil,187.87.189.60 (ASN: 52984),1
IP,Brazil,179.124.181.227 (ASN: 61914),3
IP,Brazil,200.110.103.226 (ASN: 270260),1
IP,Brazil,181.232.229.255 (ASN: 271577),1
IP,Brazil,45.236.17.33 (ASN: 268211),1
IP,Brazil,170.80.245.46 (ASN: 266381),1
IP,Brazil,191.7.84.206 (ASN: 52901),2
IP,Brazil,45.225.138.146 (ASN: 267003),1
IP,Brazil,177.74.77.121 (ASN: 262316),1
IP,Brazil,45.237.250.233 (ASN: 268297),2
IP,Brazil,167.249.170.249 (ASN: 262503),2
IP,Brazil,187.87.189.54 (ASN: 52984),2
IP,Brazil,177.85.104.26 (ASN: 52741),1
IP,Brazil,131.100.134.57 (ASN: 61637),1
IP,Brazil,138.204.145.60 (ASN: 263896),1
IP,Brazil,45.70.126.163 (ASN: 267562),1
IP,Brazil,45.231.172.149 (ASN: 267216),1
IP,Brazil,177.86.222.65 (ASN: 52577),2
IP,Brazil,170.233.62.0 (ASN: 28153),1
IP,Brazil,170.80.245.226 (ASN: 266381),2
IP,Brazil,181.233.134.104 (ASN: 271505),1
IP,Brazil,143.0.126.85 (ASN: 264000),1
IP,Brazil,186.232.71.241 (ASN: 262770),1
IP,Brazil,177.221.156.63 (ASN: 270730),1
IP,Brazil,170.247.232.246 (ASN: 52858),1
IP,Brazil,45.161.150.81 (ASN: 268603),1
IP,Brazil,177.21.229.30 (ASN: 11835),1
IP,Brazil,177.221.221.118 (ASN: 52682),1
IP,Brazil,192.140.105.51 (ASN: 266262),1
IP,Brazil,189.36.142.87 (ASN: 270601),1
IP,Brazil,131.161.190.191 (ASN: 264392),1
IP,Brazil,168.181.183.56 (ASN: 262604),1
IP,Brazil,187.85.204.120 (ASN: 28349),1
IP,Brazil,177.84.125.190 (ASN: 52718),1
IP,Brazil,45.71.249.162 (ASN: 267640),1
IP,Brazil,177.221.81.163 (ASN: 52653),1
IP,Brazil,168.228.214.197 (ASN: 264930),1
IP,Brazil,45.231.172.247 (ASN: 267216),1
IP,Brazil,181.225.155.49 (ASN: 270689),1
IP,Brazil,167.250.12.151 (ASN: 52807),1
IP,Brazil,170.84.99.131 (ASN: 264992),1
IP,Brazil,45.70.163.147 (ASN: 267575),1
IP,Brazil,185.194.204.61 (ASN: 268581),1
IP,Brazil,200.26.230.11 (ASN: 269706),1
IP,Brazil,201.182.152.253 (ASN: 267519),1
IP,Brazil,187.85.204.81 (ASN: 28349),1
IP,Brazil,170.246.201.236 (ASN: 28343),1
IP,Brazil,45.226.140.85 (ASN: 266983),1
IP,Brazil,179.191.43.98 (ASN: 270657),2
IP,Brazil,168.194.184.9 (ASN: 265397),1
IP,Brazil,181.191.229.199 (ASN: 267449),1
IP,Brazil,189.126.76.240 (ASN: 28225),1
IP,Brazil,177.87.126.5 (ASN: 263385),1
IP,Brazil,143.0.126.87 (ASN: 264000),1
IP,Brazil,170.82.166.202 (ASN: 52670),1
IP,Brazil,201.182.46.62 (ASN: 267520),2
IP,Brazil,160.238.152.243 (ASN: 262881),1
IP,Brazil,138.121.219.58 (ASN: 263424),1
IP,Brazil,187.49.175.114 (ASN: 270533),1
IP,Brazil,177.86.95.55 (ASN: 262773),1
IP,Brazil,170.239.203.218 (ASN: 266362),1
IP,Brazil,187.109.6.49 (ASN: 28198),1
IP,Brazil,177.91.180.90 (ASN: 28306),1
IP,Brazil,138.0.209.40 (ASN: 264553),1
IP,Brazil,190.105.197.229 (ASN: 270842),1
IP,Brazil,187.120.214.190 (ASN: 270623),1
IP,Brazil,177.124.155.116 (ASN: 270541),1
IP,Brazil,181.233.81.52 (ASN: 267059),1
IP,Brazil,45.160.68.24 (ASN: 268403),1
IP,Brazil,179.191.43.35 (ASN: 270657),2
IP,Brazil,45.190.209.157 (ASN: 269635),1
IP,Brazil,187.87.34.73 (ASN: 53073),1
IP,Brazil,170.80.245.51 (ASN: 266381),1
IP,Brazil,177.91.190.27 (ASN: 28306),1
IP,Brazil,177.74.90.31 (ASN: 263378),1
IP,Brazil,168.227.234.118 (ASN: 53135),1
IP,Brazil,189.51.44.183 (ASN: 270726),1
IP,Brazil,186.208.222.251 (ASN: 28577),1
IP,Brazil,186.233.69.185 (ASN: 264528),2
IP,Brazil,200.14.58.26 (ASN: 270441),1
IP,Brazil,187.109.7.138 (ASN: 28198),1
IP,Brazil,45.5.233.121 (ASN: 271271),1
IP,Brazil,177.154.80.43 (ASN: 262949),1
IP,Brazil,143.0.126.112 (ASN: 264000),1
IP,Brazil,138.186.129.19 (ASN: 263860),1
IP,Brazil,177.52.2.54 (ASN: 0),1
IP,Brazil,200.14.58.190 (ASN: 270441),1
IP,Brazil,170.231.132.199 (ASN: 28182),1
IP,Brazil,45.160.68.231 (ASN: 268403),2
IP,Brazil,177.11.190.27 (ASN: 52904),1
IP,Brazil,168.195.35.19 (ASN: 28128),1
IP,Brazil,200.192.73.72 (ASN: 11802),1
IP,Brazil,189.36.141.246 (ASN: 270601),1
IP,Brazil,187.61.98.41 (ASN: 53153),1
IP,Brazil,45.237.251.61 (ASN: 268297),1
IP,Brazil,187.60.113.73 (ASN: 28652),1
IP,Brazil,191.243.111.159 (ASN: 263501),1
IP,Brazil,131.100.83.239 (ASN: 61759),1
IP,Brazil,187.85.204.7 (ASN: 28349),1
IP,Brazil,189.84.69.81 (ASN: 263260),1
IP,Brazil,45.228.131.188 (ASN: 267064),1
IP,Brazil,191.253.32.54 (ASN: 0),1
IP,Brazil,45.233.174.22 (ASN: 267372),1
IP,Brazil,179.48.127.37 (ASN: 271215),1
IP,Brazil,189.85.26.34 (ASN: 11835),1
IP,Brazil,177.86.175.219 (ASN: 52573),1
IP,Brazil,45.183.254.108 (ASN: 269301),1
IP,Brazil,205.164.238.75 (ASN: 262503),1
IP,Brazil,138.204.149.146 (ASN: 263900),1
IP,Brazil,45.225.136.45 (ASN: 267003),1
IP,Brazil,201.140.211.116 (ASN: 262895),1
IP,Brazil,45.230.179.59 (ASN: 267173),1
IP,Brazil,45.228.110.129 (ASN: 267059),1
IP,Brazil,191.7.84.227 (ASN: 52901),1
IP,Brazil,181.232.229.131 (ASN: 271577),1
IP,Brazil,177.221.80.10 (ASN: 52653),1
IP,Brazil,45.231.59.163 (ASN: 267200),1
IP,Brazil,45.238.26.180 (ASN: 268337),1
IP,Brazil,187.109.4.107 (ASN: 28198),1
IP,Brazil,143.208.217.60 (ASN: 61578),1
IP,Brazil,201.182.152.247 (ASN: 267519),2
IP,Brazil,189.90.38.244 (ASN: 28191),1
IP,Brazil,187.17.128.32 (ASN: 270611),1
IP,Brazil,143.255.130.247 (ASN: 265147),1
IP,Brazil,45.181.222.3 (ASN: 269252),1
IP,Brazil,170.239.203.236 (ASN: 266362),1
IP,Brazil,190.89.8.219 (ASN: 270346),1
IP,Brazil,45.228.110.51 (ASN: 267059),2
IP,Brazil,45.181.53.250 (ASN: 269172),1
IP,Brazil,201.71.221.80 (ASN: 271115),1
IP,Brazil,167.249.171.214 (ASN: 262503),1
IP,Brazil,187.85.115.136 (ASN: 28614),1
IP,Brazil,45.7.80.77 (ASN: 266575),1
IP,Brazil,131.161.190.63 (ASN: 264392),1
IP,Brazil,45.181.222.30 (ASN: 269252),1
IP,Brazil,168.227.232.240 (ASN: 53135),2
IP,Brazil,132.255.195.69 (ASN: 264511),3
IP,Brazil,168.196.138.194 (ASN: 264367),1
IP,Brazil,143.208.125.119 (ASN: 265126),1
IP,Brazil,201.33.73.168 (ASN: 28649),1
IP,Brazil,45.230.179.192 (ASN: 267173),1
IP,Brazil,170.84.99.22 (ASN: 264992),1
IP,Brazil,170.82.166.90 (ASN: 52670),1
IP,Brazil,131.255.247.220 (ASN: 262962),1
IP,Brazil,170.233.223.79 (ASN: 263912),1
IP,Brazil,45.225.139.44 (ASN: 267003),1
IP,Brazil,179.124.181.197 (ASN: 61914),1
IP,Brazil,132.255.195.179 (ASN: 264511),1
IP,Brazil,170.84.99.97 (ASN: 264992),1
IP,Brazil,177.84.49.238 (ASN: 262579),1
IP,Brazil,189.51.109.56 (ASN: 263349),1
IP,Brazil,138.121.59.235 (ASN: 264285),1
IP,Brazil,189.36.141.196 (ASN: 270601),1
IP,Brazil,168.181.68.134 (ASN: 262391),1
IP,Brazil,170.239.113.194 (ASN: 266364),1
IP,Brazil,45.165.73.86 (ASN: 268660),1
IP,Brazil,45.5.108.107 (ASN: 266092),2
IP,Brazil,181.225.154.105 (ASN: 270689),1
IP,Brazil,45.238.27.12 (ASN: 268337),1
IP,Brazil,177.84.124.49 (ASN: 52718),1
IP,Brazil,187.109.5.234 (ASN: 28198),1
IP,Brazil,168.195.35.14 (ASN: 28128),2
IP,Brazil,181.224.14.171 (ASN: 271468),1
IP,Brazil,177.105.195.226 (ASN: 262651),1
IP,Brazil,190.109.98.117 (ASN: 271222),1
IP,Brazil,201.71.221.165 (ASN: 271115),1
IP,Brazil,191.7.84.44 (ASN: 52901),1
IP,Brazil,170.254.98.109 (ASN: 265102),1
IP,Brazil,177.128.140.10 (ASN: 263131),1
IP,Brazil,168.181.183.116 (ASN: 262604),1
IP,Brazil,177.74.82.209 (ASN: 263378),1
IP,Brazil,186.233.69.31 (ASN: 264528),2
IP,Brazil,201.54.185.13 (ASN: 273360),1
IP,Brazil,170.80.245.90 (ASN: 266381),1
IP,Brazil,177.87.163.215 (ASN: 262304),1
IP,Brazil,45.167.136.159 (ASN: 268067),1
IP,Brazil,177.86.95.203 (ASN: 262773),1
IP,Brazil,45.167.181.38 (ASN: 268042),1
IP,Brazil,189.51.109.134 (ASN: 263349),1
IP,Brazil,167.249.78.239 (ASN: 265168),1
IP,Brazil,170.233.62.186 (ASN: 28153),1
IP,Brazil,186.237.170.87 (ASN: 262813),1
IP,Brazil,191.6.93.90 (ASN: 28343),1
IP,Brazil,138.204.149.65 (ASN: 263900),1
IP,Brazil,45.230.179.46 (ASN: 267173),1
IP,Brazil,186.194.3.113 (ASN: 270878),1
IP,Brazil,187.109.6.97 (ASN: 28198),1
IP,Brazil,45.4.189.6 (ASN: 266089),1
IP,Brazil,177.91.177.223 (ASN: 28306),1
IP,Brazil,201.182.252.54 (ASN: 267613),1
IP,Brazil,45.70.163.170 (ASN: 267575),1
IP,Brazil,45.168.148.177 (ASN: 268758),1
IP,Brazil,45.70.163.18 (ASN: 267575),1
IP,Brazil,170.233.62.9 (ASN: 28153),1
IP,Brazil,177.87.163.173 (ASN: 262304),1
IP,Brazil,200.110.102.138 (ASN: 270260),1
IP,Brazil,131.161.190.229 (ASN: 264392),2
IP,Brazil,143.255.111.73 (ASN: 265144),1
IP,Brazil,187.109.6.24 (ASN: 28198),1
IP,Brazil,186.227.178.56 (ASN: 263015),1
IP,Brazil,168.194.185.56 (ASN: 265397),1
IP,Brazil,177.46.123.72 (ASN: 28135),1
IP,Brazil,187.85.206.195 (ASN: 28349),1
IP,Brazil,179.124.15.139 (ASN: 61916),1
IP,Brazil,177.10.68.188 (ASN: 53234),1
IP,Brazil,189.51.44.62 (ASN: 270726),1
IP,Brazil,201.182.46.165 (ASN: 267520),1
IP,Brazil,45.163.212.84 (ASN: 265899),1
IP,Brazil,170.233.62.80 (ASN: 28153),1
IP,Brazil,201.182.46.112 (ASN: 267520),1
IP,Brazil,177.91.179.226 (ASN: 28306),1
IP,Brazil,190.109.98.162 (ASN: 271222),1
IP,Brazil,187.87.34.63 (ASN: 53073),2
IP,Brazil,191.7.84.82 (ASN: 52901),1
IP,Brazil,200.110.103.133 (ASN: 270260),1
IP,Brazil,45.167.181.171 (ASN: 268042),1
IP,Brazil,45.165.73.117 (ASN: 268660),1
IP,Brazil,191.7.84.112 (ASN: 52901),1
IP,Brazil,177.125.59.254 (ASN: 52607),1
IP,Brazil,189.51.109.242 (ASN: 263349),1
IP,Brazil,185.194.205.71 (ASN: 268581),1
IP,Brazil,191.6.90.107 (ASN: 28343),1
IP,Brazil,45.237.250.181 (ASN: 268297),1
IP,Brazil,187.95.85.156 (ASN: 262696),1
IP,Brazil,45.225.137.243 (ASN: 267003),1
IP,Brazil,170.239.203.198 (ASN: 266362),1
IP,Brazil,45.236.17.68 (ASN: 268211),1
IP,Brazil,170.247.232.81 (ASN: 52858),1
IP,Brazil,181.191.229.57 (ASN: 267449),1
IP,Brazil,187.95.144.169 (ASN: 262318),1
IP,Brazil,187.60.113.48 (ASN: 28652),1
IP,Brazil,177.221.201.164 (ASN: 52682),1
IP,Brazil,45.237.251.79 (ASN: 268297),1
IP,Brazil,201.131.46.241 (ASN: 271458),1
IP,Brazil,45.160.45.215 (ASN: 268438),1
IP,Brazil,45.225.138.54 (ASN: 267003),1
IP,Brazil,45.236.18.55 (ASN: 268211),1
IP,Brazil,177.152.191.15 (ASN: 263106),1
IP,Brazil,191.7.84.107 (ASN: 52901),2
IP,Brazil,192.140.121.28 (ASN: 266252),1
IP,Brazil,189.126.0.135 (ASN: 270315),1
IP,Brazil,170.247.235.63 (ASN: 52858),1
IP,Brazil,201.140.210.115 (ASN: 262895),1
IP,Brazil,187.87.35.81 (ASN: 53073),1
IP,Brazil,201.131.46.14 (ASN: 271458),2
IP,Brazil,190.109.98.73 (ASN: 271222),1
IP,Brazil,191.6.95.15 (ASN: 28343),1
IP,Brazil,143.255.130.0 (ASN: 265147),1
IP,Brazil,45.237.249.118 (ASN: 268297),1
IP,Brazil,168.196.136.66 (ASN: 264367),1
IP,Brazil,177.91.188.121 (ASN: 28306),1
IP,Brazil,179.107.197.246 (ASN: 28294),1
IP,Brazil,186.208.222.64 (ASN: 28577),1
IP,Brazil,187.95.85.148 (ASN: 262696),1
IP,Brazil,138.204.131.61 (ASN: 263887),1
IP,Brazil,177.91.186.136 (ASN: 28306),1
IP,Brazil,164.163.159.151 (ASN: 265957),1
IP,Brazil,168.228.214.237 (ASN: 264930),1
IP,Brazil,170.247.232.179 (ASN: 52858),1
IP,Brazil,186.227.178.1 (ASN: 263015),1
IP,Brazil,45.182.202.174 (ASN: 269236),1
IP,Brazil,179.191.43.17 (ASN: 270657),2
IP,Brazil,177.125.59.82 (ASN: 52607),1
IP,Brazil,187.85.206.57 (ASN: 28349),1
IP,Brazil,45.225.138.155 (ASN: 267003),1
IP,Brazil,45.169.7.15 (ASN: 268080),1
IP,Brazil,143.255.111.200 (ASN: 265144),1
IP,Brazil,177.221.156.160 (ASN: 270730),1
IP,Brazil,177.221.80.151 (ASN: 52653),1
IP,Brazil,177.221.201.50 (ASN: 52682),1
IP,Brazil,138.186.129.184 (ASN: 263860),1
IP,Brazil,170.84.99.220 (ASN: 264992),1
IP,Brazil,177.12.238.153 (ASN: 61568),1
IP,Brazil,189.91.147.191 (ASN: 264485),1
IP,Brazil,168.196.79.153 (ASN: 265455),1
IP,Brazil,131.221.150.39 (ASN: 264433),1
IP,Brazil,181.225.154.230 (ASN: 270689),1
IP,Brazil,138.94.188.61 (ASN: 28343),1
IP,Brazil,185.194.205.146 (ASN: 268581),1
IP,Brazil,170.239.203.101 (ASN: 266362),1
IP,Brazil,170.239.203.21 (ASN: 266362),1
IP,Brazil,186.194.3.87 (ASN: 270878),1
IP,Brazil,181.233.81.161 (ASN: 267059),1
IP,Brazil,138.118.232.243 (ASN: 263880),1
IP,Brazil,168.205.24.77 (ASN: 263151),1
IP,Brazil,45.70.163.1 (ASN: 267575),1
IP,Brazil,177.86.95.17 (ASN: 262773),1
IP,Brazil,187.87.186.32 (ASN: 52984),1
IP,Brazil,45.183.254.140 (ASN: 269301),2
IP,Brazil,177.86.222.115 (ASN: 52577),1
IP,Brazil,45.183.254.24 (ASN: 269301),1
IP,Brazil,170.247.232.114 (ASN: 52858),1
IP,Brazil,167.249.161.68 (ASN: 267575),1
IP,Brazil,45.228.110.241 (ASN: 267059),1
IP,Brazil,179.191.43.193 (ASN: 270657),1
IP,Brazil,131.161.190.64 (ASN: 264392),1
IP,Brazil,170.82.166.230 (ASN: 52670),1
IP,Brazil,187.85.115.243 (ASN: 28614),1
IP,Brazil,190.89.176.225 (ASN: 270384),1
IP,Brazil,45.174.5.145 (ASN: 268914),1
IP,Brazil,177.221.80.229 (ASN: 52653),1
IP,Brazil,187.85.115.224 (ASN: 28614),1
IP,Brazil,201.33.76.130 (ASN: 28649),1
IP,Brazil,187.49.175.81 (ASN: 270533),1
IP,Brazil,170.247.235.196 (ASN: 52858),1
IP,Brazil,181.233.81.247 (ASN: 267059),1
IP,Brazil,45.185.233.23 (ASN: 269395),1
IP,Brazil,189.51.45.62 (ASN: 270726),1
IP,Brazil,201.71.221.185 (ASN: 271115),1
IP,Brazil,45.225.138.95 (ASN: 267003),1
IP,Brazil,45.230.179.149 (ASN: 267173),1
IP,Brazil,170.254.97.146 (ASN: 265102),1
IP,Brazil,45.177.186.83 (ASN: 268993),1
IP,Brazil,143.0.126.121 (ASN: 264000),3
IP,Brazil,189.89.82.72 (ASN: 262749),1
IP,Brazil,168.194.184.98 (ASN: 265397),1
IP,Brazil,187.120.213.251 (ASN: 270623),1
IP,Brazil,179.43.33.54 (ASN: 270914),1
IP,Brazil,138.121.39.170 (ASN: 271623),1
IP,Brazil,181.191.229.100 (ASN: 267449),1
IP,Brazil,168.227.235.44 (ASN: 53135),1
IP,Brazil,190.109.98.0 (ASN: 271222),1
IP,Brazil,201.182.46.54 (ASN: 267520),1
IP,Brazil,45.174.5.28 (ASN: 268914),1
IP,Brazil,187.85.206.156 (ASN: 28349),1
IP,Brazil,187.85.115.96 (ASN: 28614),1
IP,Brazil,189.90.38.79 (ASN: 28191),1
IP,Brazil,189.89.90.148 (ASN: 262749),1
IP,Brazil,189.36.140.229 (ASN: 270601),1
IP,Brazil,170.247.233.168 (ASN: 52858),1
IP,Brazil,131.221.151.202 (ASN: 264433),1
IP,Brazil,168.197.75.132 (ASN: 262773),1
IP,Brazil,185.194.204.90 (ASN: 268581),1
IP,Brazil,187.95.85.80 (ASN: 262696),1
IP,Brazil,170.82.166.200 (ASN: 52670),1
IP,Brazil,187.16.149.168 (ASN: 28255),2
IP,Brazil,177.86.95.247 (ASN: 262773),1
IP,Brazil,168.181.183.123 (ASN: 262604),1
IP,Brazil,131.100.83.42 (ASN: 61759),1
IP,Brazil,138.186.128.111 (ASN: 263860),1
IP,Brazil,131.161.190.84 (ASN: 264392),1
IP,Brazil,187.109.5.48 (ASN: 28198),1
IP,Brazil,189.45.186.220 (ASN: 270529),1
IP,Brazil,170.238.58.136 (ASN: 266312),1
IP,Brazil,131.100.63.5 (ASN: 262354),1
IP,Brazil,45.226.140.71 (ASN: 266983),1
IP,Brazil,45.236.18.146 (ASN: 268211),1
IP,Brazil,179.127.173.253 (ASN: 28343),1
IP,Brazil,45.237.81.105 (ASN: 262907),1
IP,Brazil,168.197.74.170 (ASN: 262773),1
IP,Brazil,186.237.171.212 (ASN: 262813),1
IP,Brazil,170.80.149.180 (ASN: 28668),1
IP,Brazil,170.239.203.237 (ASN: 266362),1
IP,Brazil,168.228.214.64 (ASN: 264930),1
IP,Brazil,190.109.98.232 (ASN: 271222),3
IP,Brazil,186.227.178.231 (ASN: 263015),1
IP,Brazil,45.237.81.62 (ASN: 262907),1
IP,Brazil,138.204.145.47 (ASN: 263896),1
IP,Brazil,187.60.157.213 (ASN: 28153),1
IP,Brazil,190.89.176.163 (ASN: 270384),1
IP,Brazil,177.74.89.132 (ASN: 263378),1
IP,Brazil,45.185.233.145 (ASN: 269395),1
IP,Brazil,179.191.43.156 (ASN: 270657),1
IP,Brazil,179.124.181.15 (ASN: 61914),1
IP,Brazil,181.191.229.7 (ASN: 267449),1
IP,Brazil,177.12.238.180 (ASN: 61568),1
IP,Brazil,177.12.238.66 (ASN: 61568),2
IP,Brazil,186.208.222.206 (ASN: 28577),1
IP,Brazil,138.185.146.92 (ASN: 264345),1
IP,Brazil,200.192.147.50 (ASN: 28572),1
IP,Brazil,177.46.122.193 (ASN: 28135),1
IP,Brazil,186.194.2.3 (ASN: 270878),1
IP,Brazil,45.7.102.112 (ASN: 266583),1
IP,Brazil,201.182.46.247 (ASN: 267520),1
IP,Brazil,179.43.33.160 (ASN: 270914),1
IP,Brazil,186.235.253.61 (ASN: 263285),1
IP,Brazil,177.154.80.178 (ASN: 262949),1
IP,Brazil,201.33.72.108 (ASN: 28649),1
IP,Brazil,191.6.94.8 (ASN: 28343),1
IP,Brazil,45.177.187.187 (ASN: 268993),1
IP,Brazil,45.70.163.141 (ASN: 267575),1
IP,Brazil,143.255.111.186 (ASN: 265144),1
IP,Brazil,138.204.131.255 (ASN: 263887),2
IP,Brazil,200.106.217.237 (ASN: 271250),1
IP,Brazil,191.7.84.249 (ASN: 52901),1
IP,Brazil,131.255.247.20 (ASN: 262962),1
IP,Brazil,45.228.131.16 (ASN: 267064),1
IP,Brazil,179.191.43.27 (ASN: 270657),1
IP,Brazil,187.85.207.164 (ASN: 28349),1
IP,Brazil,177.91.182.160 (ASN: 28306),1
IP,Brazil,179.191.43.139 (ASN: 270657),1
IP,Brazil,177.91.191.38 (ASN: 28306),1
IP,Brazil,45.228.131.133 (ASN: 267064),1
IP,Brazil,187.85.115.176 (ASN: 28614),1
IP,Brazil,45.228.110.173 (ASN: 267059),3
IP,Brazil,177.129.123.145 (ASN: 28158),1
IP,Brazil,187.109.6.114 (ASN: 28198),1
IP,Brazil,45.7.80.214 (ASN: 266575),1
IP,Brazil,45.174.4.238 (ASN: 268914),1
IP,Brazil,45.174.5.98 (ASN: 268914),1
IP,Brazil,170.247.233.160 (ASN: 52858),2
IP,Brazil,170.254.98.91 (ASN: 265102),1
IP,Brazil,45.233.174.86 (ASN: 267372),1
IP,Brazil,131.161.131.49 (ASN: 264378),1
IP,Brazil,168.196.137.4 (ASN: 264367),1
IP,Brazil,187.85.207.215 (ASN: 28349),1
IP,Brazil,189.89.82.0 (ASN: 262749),1
IP,Brazil,170.82.199.76 (ASN: 263297),2
IP,Brazil,170.231.132.49 (ASN: 28182),1
IP,Brazil,189.127.29.114 (ASN: 28343),1
IP,Brazil,45.228.110.1 (ASN: 267059),1
IP,Brazil,190.109.98.45 (ASN: 271222),2
IP,Brazil,177.84.49.204 (ASN: 262579),1
IP,Brazil,177.200.159.146 (ASN: 52793),1
IP,Brazil,45.71.250.40 (ASN: 267640),1
IP,Brazil,177.75.240.150 (ASN: 262601),1
IP,Brazil,179.107.197.188 (ASN: 28294),1
IP,Brazil,179.191.43.34 (ASN: 270657),1
IP,Brazil,177.74.89.211 (ASN: 263378),1
IP,Brazil,143.208.217.129 (ASN: 61578),1
IP,Brazil,168.194.185.12 (ASN: 265397),1
IP,Brazil,45.7.80.89 (ASN: 266575),2
IP,Brazil,177.152.98.215 (ASN: 270585),1
IP,Brazil,200.14.58.61 (ASN: 270441),1
IP,Brazil,177.10.177.27 (ASN: 271012),1
IP,Brazil,45.186.169.203 (ASN: 269432),1
IP,Brazil,170.247.232.188 (ASN: 52858),1
IP,Brazil,200.14.58.250 (ASN: 270441),1
IP,Brazil,191.36.150.130 (ASN: 263333),1
IP,Brazil,45.169.6.162 (ASN: 268080),1
IP,Brazil,177.129.123.64 (ASN: 28158),1
IP,Brazil,179.48.127.226 (ASN: 271215),1
IP,Brazil,177.200.155.7 (ASN: 52793),1
IP,Brazil,143.0.126.251 (ASN: 264000),1
IP,Brazil,168.181.183.200 (ASN: 262604),1
IP,Brazil,45.167.181.20 (ASN: 268042),1
IP,Brazil,187.85.115.42 (ASN: 28614),2
IP,Brazil,189.126.0.17 (ASN: 270315),1
